
,,Parijat Nivas,17,,Internship,0,,Visitors,30,,Food Delivery,363,,Mess workers,40,,,,,
,,Faculty,18,,Dayscholor,20,,Event Visitors,56,,CIE / Visitors,265,,,,,,,,
,Total ,,134,,Total,239,,Total,329,,Total,700,,Total,343,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,16-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,65,,Staff,76,,Security,63,,Aroyga & Bank,5,,Cabs,309,,1942,,,
,,Bakul Nivas,18,,Support staff,44,,Housekeeping,173,,Vendors,46,,House maids,20,,,,,
,,Kadamba Nivas,15,,ARL & I HUB,105,,Milk & Paper,11,,Couriers,24,,Civil Vendors,6,,,,,
,,Parijat Nivas,20,,Internship,0,,Visitors,31,,Food Delivery,435,,Mess workers,37,,,,,
,,Faculty,15,,Dayscholor,20,,Event Visitors,284,,CIE / Visitors,120,,,,,,,,
,Total ,,133,,Total,245,,Total,562,,Total,630,,Total,372,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,17-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,35,,Staff,10,,Security,63,,Aroyga & Bank,2,,Cabs,66,,1727,,,
,,Bakul Nivas,20,,Support staff,15,,Housekeeping,50,,Vendors,15,,House maids,1,,,,,
,,Kadamba Nivas,18,,ARL & I HUB,0,,Milk & Paper,8,,Couriers,25,,Civil Vendors,5,,,,,
,,Parijat Nivas,10,,Internship,0,,Visitors,25,,Food Delivery,451,,Mess workers,26,,,,,
,,Faculty,5,,Dayscholor,0,,Event Visitors,875,,CIE / Visitors,2,,,,,,,,
,Total ,,88,,Total,25,,Total,1021,,Total,495,,Total,98,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,18-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,23,,Staff,72,,Security,63,,Aroyga & Bank,10,,Cabs,271,,1646,,,
,,Bakul Nivas,20,,Support staff,40,,Housekeeping,162,,Vendors,56,,House maids,20,,,,,
,,Kadamba Nivas,12,,ARL & I HUB,50,,Milk & Paper,12,,Couriers,28,,Civil Vendors,8,,,,,
,,Parijat Nivas,14,,Internship,0,,Visitors,21,,Food Delivery,470,,Mess workers,24,,,,,
,,Faculty,15,,Dayscholor,20,,Event Visitors,10,,CIE / Visitors,225,,,,,,,,
,Total ,,84,,Total,182,,Total,268,,Total,789,,Total,323,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,19-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,35,,Staff,73,,Security,63,,Aroyga & Bank,8,,Cabs,205,,1625,,,
,,Bakul Nivas,30,,Support staff,38,,Housekeeping,165,,Vendors,43,,House maids,20,,,,,
,,Kadamba Nivas,10,,ARL & I HUB,55,,Milk & Paper,11,,Couriers,27,,Civil Vendors,12,,,,,
,,Parijat Nivas,15,,Internship,0,,Visitors,16,,Food Delivery,470,,Mess workers,23,,,,,
,,Faculty,14,,Dayscholor,22,,Event Visitors,35,,CIE / Visitors,235,,,,,,,,
,Total ,,104,,Total,188,,Total,290,,Total,783,,Total,260,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,20-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,33,,Staff,70,,Security,63,,Aroyga & Bank,8,,Cabs,265,,1612,,,
,,Bakul Nivas,28,,Support staff,40,,Housekeeping,160,,Vendors,35,,House maids,19,,,,,
,,Kadamba Nivas,12,,ARL & I HUB,54,,Milk & Paper,11,,Couriers,35,,Civil Vendors,22,,,,,
,,Parijat Nivas,20,,Internship,0,,Visitors,21,,Food Delivery,407,,Mess workers,35,,,,,
,,Faculty,11,,Dayscholor,18,,Event Visitors,0,,CIE / Visitors,245,,,,,,,,
,Total ,,104,,Total,182,,Total,255,,Total,730,,Total,341,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,21-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,20,,Staff,72,,Security,63,,Aroyga & Bank,10,,Cabs,290,,1735,,,
,,Bakul Nivas,18,,Support staff,42,,Housekeeping,161,,Vendors,41,,House maids,19,,,,,
,,Kadamba Nivas,10,,ARL & I HUB,75,,Milk & Paper,11,,Couriers,28,,Civil Vendors,15,,,,,
,,Parijat Nivas,16,,Internship,0,,Visitors,16,,Food Delivery,525,,Mess workers,29,,,,,
,,Faculty,12,,Dayscholor,16,,Event Visitors,11,,CIE / Visitors,235,,,,,,,,
,Total ,,76,,Total,205,,Total,262,,Total,839,,Total,353,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,22-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,32,,Staff,73,,Security,63,,Aroyga & Bank,9,,Cabs,294,,1770,,,
,,Bakul Nivas,22,,Support staff,41,,Housekeeping,158,,Vendors,47,,House maids,18,,,,,
,,Kadamba Nivas,11,,ARL & I HUB,77,,Milk & Paper,9,,Couriers,30,,Civil Vendors,12,,,,,
,,Parijat Nivas,20,,Internship,0,,Visitors,31,,Food Delivery,502,,Mess workers,26,,,,,
,,Faculty,15,,Dayscholor,25,,Event Visitors,0,,CIE / Visitors,255,,,,,,,,
,Total ,,100,,Total,216,,Total,261,,Total,843,,Total,350,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,23-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,32,,Staff,68,,Security,63,,Aroyga & Bank,4,,Cabs,348,,1806,,,
,,Bakul Nivas,20,,Support staff,38,,Housekeeping,160,,Vendors,33,,House maids,21,,,,,
,,Kadamba Nivas,10,,ARL & I HUB,45,,Milk & Paper,11,,Couriers,31,,Civil Vendors,5,,,,,
,,Parijat Nivas,14,,Internship,0,,Visitors,43,,Food Delivery,423,,Mess workers,26,,,,,
,,Faculty,10,,Dayscholor,30,,Event Visitors,166,,CIE / Visitors,205,,,,,,,,
,Total ,,86,,Total,181,,Total,443,,Total,696,,Total,400,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,24-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,40,,Staff,0,,Security,63,,Aroyga & Bank,3,,Cabs,210,,962,,,
,,Bakul Nivas,8,,Support staff,3,,Housekeeping,15,,Vendors,20,,House maids,5,,,,,
,,Kadamba Nivas,3,,ARL & I HUB,0,,Milk & Paper,8,,Couriers,21,,Civil Vendors,10,,,,,
,,Parijat Nivas,15,,Internship,0,,Visitors,12,,Food Delivery,372,,Mess workers,32,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,107,,CIE / Visitors,15,,,,,,,,
,Total ,,66,,Total,3,,Total,205,,Total,431,,Total,257,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,25-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,25,,Staff,5,,Security,63,,Aroyga & Bank,2,,Cabs,265,,1017,,,
,,Bakul Nivas,6,,Support staff,15,,Housekeeping,25,,Vendors,18,,House maids,9,,,,,
,,Kadamba Nivas,5,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,19,,Civil Vendors,2,,,,,
,,Parijat Nivas,10,,Internship,0,,Visitors,11,,Food Delivery,481,,Mess workers,28,,,,,
,,Faculty,0,,Dayscholor,3,,Event Visitors,0,,CIE / Visitors,15,,,,,,,,
,Total ,,46,,Total,23,,Total,109,,Total,535,,Total,304,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,26-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,32,,Staff,76,,Security,63,,Aroyga & Bank,10,,Cabs,315,,1689,,,
,,Bakul Nivas,11,,Support staff,43,,Housekeeping,175,,Vendors,45,,House maids,18,,,,,
,,Kadamba Nivas,8,,ARL & I HUB,98,,Milk & Paper,10,,Couriers,29,,Civil Vendors,5,,,,,
,,Parijat Nivas,20,,Internship,0,,Visitors,21,,Food Delivery,379,,Mess workers,44,,,,,
,,Faculty,18,,Dayscholor,19,,Event Visitors,0,,CIE / Visitors,250,,,,,,,,
,Total ,,89,,Total,236,,Total,269,,Total,713,,Total,382,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,27-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,28,,Staff,78,,Security,63,,Aroyga & Bank,10,,Cabs,267,,1630,,,
,,Bakul Nivas,16,,Support staff,41,,Housekeeping,169,,Vendors,46,,House maids,19,,,,,
,,Kadamba Nivas,7,,ARL & I HUB,94,,Milk & Paper,10,,Couriers,19,,Civil Vendors,9,,,,,
,,Parijat Nivas,10,,Internship,0,,Visitors,19,,Food Delivery,382,,Mess workers,47,,,,,
,,Faculty,16,,Dayscholor,20,,Event Visitors,,,CIE / Visitors,260,,,,,,,,
,Total ,,77,,Total,233,,Total,261,,Total,717,,Total,342,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,28-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,43,,Staff,76,,Security,63,,Aroyga & Bank,10,,Cabs,258,,1581,,,
,,Bakul Nivas,8,,Support staff,43,,Housekeeping,177,,Vendors,40,,House maids,19,,,,,
,,Kadamba Nivas,4,,ARL & I HUB,92,,Milk & Paper,9,,Couriers,23,,Civil Vendors,10,,,,,
,,Parijat Nivas,9,,Internship,0,,Visitors,25,,Food Delivery,349,,Mess workers,29,,,,,
,,Faculty,18,,Dayscholor,12,,Event Visitors,19,,CIE / Visitors,245,,,,,,,,
,Total ,,82,,Total,223,,Total,293,,Total,667,,Total,316,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,29-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,43,,Staff,15,,Security,63,,Aroyga & Bank,2,,Cabs,210,,1099,,,
,,Bakul Nivas,7,,Support staff,8,,Housekeeping,25,,Vendors,28,,House maids,9,,,,,
,,Kadamba Nivas,3,,ARL & I HUB,0,,Milk & Paper,12,,Couriers,20,,Civil Vendors,9,,,,,
,,Parijat Nivas,9,,Internship,0,,Visitors,10,,Food Delivery,471,,Mess workers,25,,,,,
,,Faculty,0,,Dayscholor,5,,Event Visitors,5,,CIE / Visitors,120,,,,,,,,
,Total ,,62,,Total,28,,Total,115,,Total,641,,Total,253,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,30-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,38,,Staff,68,,Security,63,,Aroyga & Bank,8,,Cabs,180,,1545,,,
,,Bakul Nivas,2,,Support staff,44,,Housekeeping,173,,Vendors,53,,House maids,20,,,,,
,,Kadamba Nivas,4,,ARL & I HUB,96,,Milk & Paper,10,,Couriers,27,,Civil Vendors,8,,,,,
,,Parijat Nivas,22,,Internship,0,,Visitors,26,,Food Delivery,432,,Mess workers,32,,,,,
,,Faculty,14,,Dayscholor,15,,Event Visitors,0,,CIE / Visitors,210,,,,,,,,
,Total ,,80,,Total,223,,Total,272,,Total,730,,Total,240,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,31-Mar-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,24,,Staff,3,,Security,63,,Aroyga & Bank,7,,Cabs,162,,953,,,
,,Bakul Nivas,20,,Support staff,3,,Housekeeping,15,,Vendors,19,,House maids,4,,,,,
,,Kadamba Nivas,10,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,14,,Civil Vendors,7,,,,,
,,Parijat Nivas,14,,Internship,1,,Visitors,6,,Food Delivery,496,,Mess workers,23,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,47,,CIE / Visitors,5,,,,,,,,
,Total ,,68,,Total,7,,Total,141,,Total,541,,Total,196,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,1-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,32,,Staff,75,,Security,63,,Aroyga & Bank,7,,Cabs,237,,1704,,,
,,Bakul Nivas,20,,Support staff,42,,Housekeeping,165,,Vendors,39,,House maids,20,,,,,
,,Kadamba Nivas,11,,ARL & I HUB,60,,Milk & Paper,10,,Couriers,30,,Civil Vendors,10,,,,,
,,Parijat Nivas,20,,Internship,0,,Visitors,31,,Food Delivery,504,,Mess workers,28,,,,,
,,Faculty,15,,Dayscholor,20,,Event Visitors,0,,CIE / Visitors,265,,,,,,,,
,Total ,,98,,Total,197,,Total,269,,Total,845,,Total,295,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,2-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,33,,Staff,74,,Security,63,,Aroyga & Bank,9,,Cabs,278,,1693,,,
,,Bakul Nivas,22,,Support staff,43,,Housekeeping,167,,Vendors,31,,House maids,20,,,,,
,,Kadamba Nivas,13,,ARL & I HUB,65,,Milk & Paper,9,,Couriers,26,,Civil Vendors,10,,,,,
,,Parijat Nivas,20,,Internship,0,,Visitors,29,,Food Delivery,453,,Mess workers,29,,,,,
,,Faculty,14,,Dayscholor,15,,Event Visitors,0,,CIE / Visitors,270,,,,,,,,
,Total ,,102,,Total,197,,Total,268,,Total,789,,Total,337,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,3-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,30,,Staff,74,,Security,63,,Aroyga & Bank,11,,Cabs,310,,1778,,,
,,Bakul Nivas,22,,Support staff,45,,Housekeeping,178,,Vendors,48,,House maids,21,,,,,
,,Kadamba Nivas,19,,ARL & I HUB,98,,Milk & Paper,9,,Couriers,26,,Civil Vendors,7,,,,,
,,Parijat Nivas,12,,Internship,1,,Visitors,26,,Food Delivery,436,,Mess workers,28,,,,,
,,Faculty,16,,Dayscholor,20,,Event Visitors,0,,CIE / Visitors,278,,,,,,,,
,Total ,,99,,Total,238,,Total,276,,Total,799,,Total,366,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,4-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,20,,Staff,72,,Security,63,,Aroyga & Bank,13,,Cabs,272,,1729,,,
,,Bakul Nivas,20,,Support staff,42,,Housekeeping,175,,Vendors,47,,House maids,17,,,,,
,,Kadamba Nivas,13,,ARL & I HUB,90,,Milk & Paper,10,,Couriers,32,,Civil Vendors,2,,,,,
,,Parijat Nivas,19,,Internship,0,,Visitors,25,,Food Delivery,445,,Mess workers,31,,,,,
,,Faculty,15,,Dayscholor,21,,Event Visitors,0,,CIE / Visitors,285,,,,,,,,
,Total ,,87,,Total,225,,Total,273,,Total,822,,Total,322,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,5-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,38,,Staff,65,,Security,63,,Aroyga & Bank,9,,Cabs,287,,2149,,,
,,Bakul Nivas,10,,Support staff,45,,Housekeeping,160,,Vendors,47,,House maids,20,,,,,
,,Kadamba Nivas,5,,ARL & I HUB,85,,Milk & Paper,10,,Couriers,30,,Civil Vendors,4,,,,,
,,Parijat Nivas,16,,Internship,0,,Visitors,52,,Food Delivery,426,,Mess workers,38,,,,,
,,Faculty,15,,Dayscholor,19,,Event Visitors,425,,CIE / Visitors,280,,,,,,,,
,Total ,,84,,Total,214,,Total,710,,Total,792,,Total,349,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,6-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,23,,Staff,68,,Security,63,,Aroyga & Bank,8,,Cabs,295,,1665,,,
,,Bakul Nivas,10,,Support staff,40,,Housekeeping,157,,Vendors,38,,House maids,17,,,,,
,,Kadamba Nivas,20,,ARL & I HUB,55,,Milk & Paper,9,,Couriers,24,,Civil Vendors,6,,,,,
,,Parijat Nivas,13,,Internship,0,,Visitors,43,,Food Delivery,367,,Mess workers,26,,,,,
,,Faculty,10,,Dayscholor,5,,Event Visitors,163,,CIE / Visitors,205,,,,,,,,
,Total ,,76,,Total,168,,Total,435,,Total,642,,Total,344,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,7-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,33,,Staff,6,,Security,63,,Aroyga & Bank,0,,Cabs,205,,986,,,
,,Bakul Nivas,6,,Support staff,8,,Housekeeping,30,,Vendors,11,,House maids,2,,,,,
,,Kadamba Nivas,4,,ARL & I HUB,0,,Milk & Paper,10,,Couriers,27,,Civil Vendors,11,,,,,
,,Parijat Nivas,9,,Internship,0,,Visitors,11,,Food Delivery,395,,Mess workers,35,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,105,,CIE / Visitors,15,,,,,,,,
,Total ,,52,,Total,14,,Total,219,,Total,448,,Total,253,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,8-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,39,,Staff,75,,Security,63,,Aroyga & Bank,9,,Cabs,280,,1560,,,
,,Bakul Nivas,12,,Support staff,46,,Housekeeping,166,,Vendors,36,,House maids,14,,,,,
,,Kadamba Nivas,6,,ARL & I HUB,92,,Milk & Paper,10,,Couriers,27,,Civil Vendors,9,,,,,
,,Parijat Nivas,8,,Internship,0,,Visitors,20,,Food Delivery,325,,Mess workers,33,,,,,
,,Faculty,18,,Dayscholor,16,,Event Visitors,0,,CIE / Visitors,256,,,,,,,,
,Total ,,83,,Total,229,,Total,259,,Total,653,,Total,336,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,9-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,18,,Staff,0,,Security,63,,Aroyga & Bank,1,,Cabs,219,,833,,,
,,Bakul Nivas,16,,Support staff,6,,Housekeeping,25,,Vendors,14,,House maids,9,,,,,
,,Kadamba Nivas,9,,ARL & I HUB,0,,Milk & Paper,9,,Couriers,17,,Civil Vendors,7,,,,,
,,Parijat Nivas,24,,Internship,0,,Visitors,3,,Food Delivery,359,,Mess workers,19,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,0,,CIE / Visitors,15,,,,,,,,
,Total ,,67,,Total,6,,Total,100,,Total,406,,Total,254,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,10-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,19,,Staff,76,,Security,63,,Aroyga & Bank,9,,Cabs,193,,1493,,,
,,Bakul Nivas,15,,Support staff,44,,Housekeeping,174,,Vendors,19,,House maids,18,,,,,
,,Kadamba Nivas,17,,ARL & I HUB,95,,Milk & Paper,8,,Couriers,19,,Civil Vendors,11,,,,,
,,Parijat Nivas,24,,Internship,1,,Visitors,12,,Food Delivery,346,,Mess workers,29,,,,,
,,Faculty,15,,Dayscholor,24,,Event Visitors,0,,CIE / Visitors,262,,,,,,,,
,Total ,,90,,Total,240,,Total,257,,Total,655,,Total,251,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,11-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,33,,Staff,3,,Security,63,,Aroyga & Bank,1,,Cabs,59,,845,,,
,,Bakul Nivas,10,,Support staff,2,,Housekeeping,20,,Vendors,11,,House maids,11,,,,,
,,Kadamba Nivas,6,,ARL & I HUB,0,,Milk & Paper,7,,Couriers,18,,Civil Vendors,8,,,,,
,,Parijat Nivas,11,,Internship,0,,Visitors,7,,Food Delivery,373,,Mess workers,28,,,,,
,,Faculty,4,,Dayscholor,10,,Event Visitors,0,,CIE / Visitors,160,,,,,,,,
,Total ,,64,,Total,15,,Total,97,,Total,563,,Total,106,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,12-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,30,,Staff,76,,Security,63,,Aroyga & Bank,6,,Cabs,259,,1639,,,
,,Bakul Nivas,9,,Support staff,44,,Housekeeping,178,,Vendors,30,,House maids,19,,,,,
,,Kadamba Nivas,6,,ARL & I HUB,95,,Milk & Paper,11,,Couriers,25,,Civil Vendors,9,,,,,
,,Parijat Nivas,16,,Internship,0,,Visitors,22,,Food Delivery,402,,Mess workers,40,,,,,
,,Faculty,16,,Dayscholor,18,,Event Visitors,0,,CIE / Visitors,265,,,,,,,,
,Total ,,77,,Total,233,,Total,274,,Total,728,,Total,327,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,13-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,44,,Staff,65,,Security,63,,Aroyga & Bank,3,,Cabs,235,,1650,,,
,,Bakul Nivas,4,,Support staff,42,,Housekeeping,168,,Vendors,25,,House maids,21,,,,,
,,Kadamba Nivas,2,,ARL & I HUB,82,,Milk & Paper,10,,Couriers,22,,Civil Vendors,5,,,,,
,,Parijat Nivas,12,,Internship,0,,Visitors,36,,Food Delivery,446,,Mess workers,35,,,,,
,,Faculty,15,,Dayscholor,16,,Event Visitors,94,,CIE / Visitors,205,,,,,,,,
,Total ,,77,,Total,205,,Total,371,,Total,701,,Total,296,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,14-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,22,,Staff,3,,Security,63,,Aroyga & Bank,2,,Cabs,216,,890,,,
,,Bakul Nivas,14,,Support staff,5,,Housekeeping,25,,Vendors,17,,House maids,2,,,,,
,,Kadamba Nivas,10,,ARL & I HUB,0,,Milk & Paper,8,,Couriers,15,,Civil Vendors,8,,,,,
,,Parijat Nivas,11,,Internship,0,,Visitors,17,,Food Delivery,427,,Mess workers,20,,,,,
,,Faculty,0,,Dayscholor,0,,Event Visitors,0,,CIE / Visitors,5,,,,,,,,
,Total ,,57,,Total,8,,Total,113,,Total,466,,Total,246,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,15-Apr-24,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,21,,Staff,70,,Security,63,,Aroyga & Bank,10,,Cabs,281,,1628,,,
,,Bakul Nivas,20,,Support staff,42,,Housekeeping,165,,Vendors,29,,House maids,21,,,,,
